component_id,grant_id,acronym,programme,grant_type,panel,call_year,start_date,start_year,end_date,starting_host,host_country,project_eu_contribution,french_component_amount,amount_method,is_synergy,resolution_status,evidence_grade,source_kind,match_mode,disposition,lab_name,rnsr_id,city,city_raw,code_postal,region,region_source,universities_at_start,universities_at_start_raw,n_universities_at_start,rto_tutelles,rto_tutelles_raw,other_etab_tutelles,other_etab_tutelles_raw,participants_nontutelle,participants_nontutelle_raw,tutelles_raw_v2,tutelle_source,tutelle_flags,flags,park_reason,evidence_ref,integration_note,dataset_version,source_snapshot_date,run_id,phase_d_route,phase_d_terminal_outcome
101142600:0,101142600,Zeptometry,Horizon Europe,Advanced Grants,PE2 - Fundamental Constituents of Matter,2023,2024-10-01,2024,2029-09-30,French Alternative Energies and Atomic Energy Commission,FR,3202849.0,3202849.0,ordinary_full_project,False,resolved,B,v1_openalex,phase_e_web_region_only,linked_no_rnsr_id,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,,Gif-sur-Yvette,Gif-sur-Yvette,91190/91191,Île-de-France,web_postal,,,0,,,,,,,Commissariat à l'Énergie Atomique et aux Énergies Alternatives;Université Paris-Saclay;CEA Paris-Saclay;Institut de Recherche sur les Lois Fondamentales de l'Univers,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed|phase_e_web,,https://api.openalex.org/works?filter=awards.funder_award_id:101142600,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101142651:0,101142651,BBThoughts,Horizon Europe,Advanced Grants,SH4 - The Human Mind and its Complexity,2023,2024-10-01,2024,2029-09-30,National Centre for Scientific Research (CNRS),FR,2496700.0,2496700.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Service NEUROSPIN,201722552U,Gif-sur-Yvette,Gif-sur-Yvette,91191,Île-de-France,v2_pipeline_geocode,,,0,Commissariat à l'énergie atomique et aux énergies alternatives,Commissariat à l'énergie atomique et aux énergies alternatives,,,Université Paris-Saclay,Université Paris-Saclay,,active_rnsr,,,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101142651,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101158105:0,101158105,EVoid,Horizon Europe,Proof of Concept,PE4 - Physical & Analytical Chemical Sciences,2023,2024-10-01,2024,2026-03-31,National Centre for Scientific Research (CNRS),FR,150000.0,150000.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked,Laboratoire Physico Chimie Curie,199411684F,Paris,PARIS CEDEX 05,75231,Île-de-France,v2_pipeline_geocode,Sorbonne Université,Sorbonne Université,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut Curie Paris,Institut Curie Paris,Université Paris sciences et lettres,Université Paris sciences et lettres,,active_rnsr,,city_cedex_normalized,,https://api.openalex.org/works?filter=authorships.author.id:<clairewilhelm>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101158327:0,101158327,MIOBAS,Horizon Europe,Proof of Concept,LS5 - Neuroscience & Disorders of the Nervous Systems,2023,2024-10-01,2024,2026-03-31,Sorbonne University,FR,150000.0,150000.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked,Institut de Biologie Paris-Seine (IBPS),201420879N,Paris,PARIS CEDEX 05,75252,Île-de-France,v2_pipeline_geocode,Sorbonne Université,Sorbonne Université,1,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,Centre national de la recherche scientifique;Institut national de la sante et de la recherche medicale,,,,,,active_rnsr,,city_cedex_normalized,,https://api.openalex.org/works?filter=authorships.author.id:<volkerbormuth>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101141284:0,101141284,GEMINI,Horizon Europe,Advanced Grants,PE4 - Physical & Analytical Chemical Sciences,2023,2024-11-01,2024,2029-10-31,National Centre for Scientific Research (CNRS),FR,2499079.0,2499079.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Laboratoire de Réactivité et de Chimie des Solides - UMR CNRS 7314 UPJV,201220281X,Amiens,AMIENS CEDEX 1,80039,Hauts-de-France,v2_pipeline_geocode,Université Picardie Jules-Verne Amiens,Université Picardie Jules-Verne Amiens,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101141284,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101141682:0,101141682,MCILRaP,Horizon Europe,Advanced Grants,SH5 - Cultures & Cultural Production,2023,2024-11-01,2024,2029-10-31,National Centre for Scientific Research (CNRS),FR,2499990.0,2499990.0,ordinary_full_project,False,resolved,B,v1_cnrs_page,v2_inherited,linked,Institut de recherche et d'histoire des textes,200017715K,Aubervilliers,Aubervilliers Cedex,93322,Île-de-France,v2_pipeline_geocode,,,0,Institut national d'études démographiques,Institut national d'études démographiques,,,,,,active_rnsr,,city_cedex_normalized,,https://www.cnrs.fr/en/update/erc-advanced-grant-2023-winners-hosted-cnrs,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101141930:0,101141930,WaddingtonMemory,Horizon Europe,Advanced Grants,LS2 - Integrative Biology: From Genes & Genomes to Systems,2023,2024-11-01,2024,2029-10-31,National Centre for Scientific Research (CNRS),FR,2499764.0,2499764.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Institut de génétique humaine,201722404H,Montpellier,MONTPELLIER CEDEX 5,34396,Occitanie,v2_pipeline_geocode,Université de Montpellier (EPE),Université de Montpellier (EPE),1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101141930,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101142116:0,101142116,TROJAN,Horizon Europe,Advanced Grants,"LS6 - Immunity, Infection & Immunotherapy",2023,2024-11-01,2024,2029-10-31,Development Research Institute (IRD),FR,2499923.75,2499923.75,ordinary_full_project,False,resolved,B,v1_cnrs_page,whole_name_equals_sigle_city,linked,MIVEGEC,201119437J,Montpellier,Montpellier,34394,Occitanie,rnsr_postal,Université de Montpellier (EPE),Université de Montpellier (EPE),1,Centre national de la recherche scientifique;Institut de recherche pour le developpement,Centre national de la recherche scientifique;Institut de recherche pour le développement,,,"Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Centre hospitalier universitaire de Montpellier","Institut national de recherche pour l'agriculture, l'alimentation et l'environnement;Centre hospitalier universitaire de Montpellier",,active_rnsr,tutelle_name_via_sigle_lookup,v2_relinked,,https://cordis.europa.eu/project/id/101142116,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101142339:0,101142339,BE_FACT,Horizon Europe,Advanced Grants,PE10 - Earth System Science,2023,2024-11-01,2024,2029-10-31,National Centre for Scientific Research (CNRS),FR,2489125.0,2489125.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked,Institut de Physique du Globe de Paris (IPGP),200512539M,Paris,PARIS CEDEX 05,75238,Île-de-France,v2_pipeline_geocode,Université Paris Cité,Université Paris Cité,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut de Physique du Globe Paris,Institut de Physique du Globe Paris,Université La Réunion,Université La Réunion,,active_rnsr,,city_cedex_normalized,,https://api.openalex.org/works?filter=authorships.author.id:<yannklinger>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101142533:0,101142533,Energion,Horizon Europe,Advanced Grants,PE7 - Systems & Communication Engineering,2023,2024-11-01,2024,2029-10-31,University Grenoble Alpes,FR,2858020.0,2858020.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Laboratoire des matériaux et du génie physique,199512057G,Grenoble,GRENOBLE CEDEX 1,38016,Auvergne-Rhône-Alpes,v2_pipeline_geocode,Université Grenoble Alpes,Université Grenoble Alpes,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut polytechnique de Grenoble,Institut polytechnique de Grenoble,,,,active_rnsr,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101142533,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101162889:0,101162889,CASPER,Horizon Europe,Starting Grants,PE1 - Mathematics,2024,2024-11-01,2024,2029-10-31,National Institute for Research in Computer Science and Automatic Control (INRIA),FR,1497650.0,1497650.0,ordinary_full_project,False,resolved,B,v1_cnrs_page,whole_name_equals_sigle_city,linked,Sierra,201120973D,Paris,Paris,75012,Île-de-France,rnsr_postal,,,0,Institut national de la recherche en informatique et automatique,Institut national de la recherche en informatique et automatique,,,,,,active_rnsr,,v2_relinked,,https://www.inria.fr/en/optimisation-algorithms-erc-starting-grant,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101164965:0,101164965,Micro-Cog,Horizon Europe,Starting Grants,"LS8 - Environmental Biology, Ecology & Evolution",2024,2024-11-01,2024,2029-10-31,National Centre for Scientific Research (CNRS),FR,1499849.0,1499849.0,ordinary_full_project,False,resolved,B,openalex_author,v2_inherited,linked,Centre de Recherches sur la Cognition Animale,200311842N,Toulouse,TOULOUSE CEDEX 9,31062,Occitanie,v2_pipeline_geocode,Université Toulouse III - Paul Sabatier,Université de Toulouse III - Paul Sabatier,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,tutelle_renamed_since,city_cedex_normalized,,https://api.openalex.org/works?filter=authorships.author.id:<ameliecabirol>,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101124590:0,101124590,P-BOT,Horizon Europe,Consolidator Grants,PE3 - Condensed Matter Physics,2023,2024-12-01,2024,2029-11-30,French Alternative Energies and Atomic Energy Commission,FR,1941033.0,1941033.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Service de Physique de l'État Condensé,201521685K,Saint-Aubin,GIF SUR YVETTE CEDEX - ST AUBIN,91191,Île-de-France,v2_pipeline_geocode,,,0,Commissariat à l'énergie atomique et aux énergies alternatives,Commissariat à l'énergie atomique et aux énergies alternatives,,,Centre national de la recherche scientifique;Université Paris-Saclay,Centre national de la recherche scientifique;Université Paris-Saclay,,active_rnsr,,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:101124590,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101141564:0,101141564,MohoLAB,Horizon Europe,Advanced Grants,PE10 - Earth System Science,2023,2024-12-01,2024,2029-11-30,Institute of Earth Physics of Paris,FR,3498250.0,3498250.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Institut de Physique du Globe de Paris,200512539M,Paris,PARIS CEDEX 05,75238,Île-de-France,v2_pipeline_geocode,Université Paris Cité,Université Paris Cité,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut de Physique du Globe Paris,Institut de Physique du Globe Paris,Université La Réunion,Université La Réunion,,active_rnsr,,city_cedex_normalized,,https://api.openalex.org/works?filter=awards.funder_award_id:101141564,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101141721:0,101141721,NERPHYS,Horizon Europe,Advanced Grants,PE6 - Computer Science & Informatics,2023,2024-12-01,2024,2029-11-30,National Institute for Research in Computer Science and Automatic Control (INRIA),FR,2488029.0,2488029.0,ordinary_full_project,False,resolved,B,v1_openalex,guarded_relink_sigle_responsable_confirmed,linked,Institut national de recherche en informatique et en automatique (INRIA),201521163T,Sophia Antipolis,Le Chesnay Cedex,06902,Provence-Alpes-Côte d'Azur,residuals_v150_guarded_relink,,,0,Institut national de la recherche en informatique et automatique,Institut national de la recherche en informatique et automatique,,,,,,active_rnsr,,inria_hq_residual_relinked,,https://api.openalex.org/works?filter=awards.funder_award_id:101141721,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101163425:0,101163425,FORECAST,Horizon Europe,Starting Grants,"LS7 - Prevention, Diagnosis & Treatment of Human Diseases",2024,2024-12-01,2024,2029-11-30,Sorbonne University,FR,1473454.0,1473454.0,ordinary_full_project,False,resolved,B,v1_openalex,v2_inherited,linked,Institut Pierre Louis d'Epidémiologie et de Santé Publique,201420917E,Paris,Paris,75012,Île-de-France,v2_pipeline_geocode,Sorbonne Université,Sorbonne Université,1,Institut national de la sante et de la recherche medicale,Institut national de la sante et de la recherche medicale,,,,,,active_rnsr,,,,https://api.openalex.org/works?filter=awards.funder_award_id:101163425,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101165616:0,101165616,CRISP,Horizon Europe,Starting Grants,PE7 - Systems & Communication Engineering,2024,2024-12-01,2024,2029-11-30,ARMINES - Association for Research and Development of Industrial Methods and Processes,FR,1499490.0,1499490.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked_no_rnsr_id,"Centre Procédés, Énergies Renouvelables, Systèmes Énergétiques",,CS 10207 rue Claude Daunesse 06904 Sophia Antipolis Cedex,CS 10207 rue Claude Daunesse 06904 Sophia Antipolis Cedex,,Île-de-France,v2_pipeline_geocode,,,0,,,,,,,,v2_unbucketed,,no_rnsr_id|tutelles_unbucketed|city_unnormalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101165616,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101188503:0,101188503,UPCYCLON,Horizon Europe,Proof of Concept,PE5 - Synthetic Chemistry & Materials,2024,2024-12-01,2024,2026-05-31,French Alternative Energies and Atomic Energy Commission,FR,150000.0,150000.0,ordinary_full_project,False,resolved,A,hal_author,v2_inherited,linked,"Nanosciences et Innovation pour les Matériaux, la Biomédecine et l'Energie (ex SIS2M)",201521687M,GIF SUR YVETTE,GIF SUR YVETTE,91190,Île-de-France,v2_pipeline_geocode,,,0,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,Centre national de la recherche scientifique;Commissariat à l'énergie atomique et aux énergies alternatives,,,Université Paris-Saclay,Université Paris-Saclay,,active_rnsr,,,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101125881:0,101125881,RESILI-ANT,Horizon Europe,Consolidator Grants,"LS8 - Environmental Biology, Ecology & Evolution",2023,2025-01-01,2025,2029-12-31,National Centre for Scientific Research (CNRS),FR,1998298.0,1998298.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Centre de Recherches sur la Cognition Animale - UMR5169,200311842N,Toulouse,TOULOUSE CEDEX 9,31062,Occitanie,v2_pipeline_geocode,Université de Toulouse EPE,Université de Toulouse EPE,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101125881,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101140496:0,101140496,SAFE-H2,Horizon Europe,Advanced Grants,PE8 - Products & Processes Engineering,2023,2025-01-01,2025,2029-12-31,National Centre for Scientific Research (CNRS),FR,2498191.0,2498191.0,ordinary_full_project,False,resolved,B,hal_author,v2_inherited,linked,Institut de mécanique des fluides de Toulouse,199511946L,TOULOUSE,TOULOUSE,31400,Occitanie,v2_pipeline_geocode,Université de Toulouse EPE,Université de Toulouse EPE,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Institut National Polytechnique Toulouse,Institut National Polytechnique Toulouse,,,,active_rnsr,,,,https://api.archives-ouvertes.fr/search/?q=authFullName_t:,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101140666:0,101140666,RARA AML,Horizon Europe,Advanced Grants,"LS7 - Prevention, Diagnosis & Treatment of Human Diseases",2023,2025-01-01,2025,2029-12-31,National Institute of Health and Medical Research (INSERM),FR,2500000.0,2500000.0,ordinary_full_project,False,resolved,B,v1_cnrs_page,phase_e_web_region_only,linked_no_rnsr_id,INSERM,,Paris,Paris,75010,Île-de-France,web_postal,,,0,,,,,,,['Institut National de la Santé et de la Recherche Médicale'],v2_unbucketed,,no_rnsr_id|tutelles_unbucketed|phase_e_web,,https://erc.europa.eu/news-events/news/erc-2023-advanced-grants-results,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101140677:0,101140677,IC4Stars,Horizon Europe,Advanced Grants,PE2 - Fundamental Constituents of Matter,2023,2025-01-01,2025,2029-12-31,National Centre for Scientific Research (CNRS),FR,3499421.0,3499421.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,Institut de Physique de Nice,201722398B,NICE,NICE,06200,Provence-Alpes-Côte d'Azur,v2_pipeline_geocode,Université Côte d'Azur,Université Côte d'Azur,1,Centre national de la recherche scientifique,Centre national de la recherche scientifique,,,,,,active_rnsr,,,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101140677,,1.5.0,2026-07-24,20260827T142619Z_integration,,
101141472:0,101141472,STOREHEAT,Horizon Europe,Advanced Grants,PE11 - Materials Engineering,2023,2025-01-01,2025,2029-12-31,Institute Mines-Telecom,FR,2494415.0,2494415.0,ordinary_full_project,False,resolved,A,hal_grant,v2_inherited,linked,"Centre de recherche d'Albi en génie des procédés des solides divisés, de l'énergie et de l'environnement",201220448D,Albi,ALBI CEDEX 9,81013,Occitanie,v2_pipeline_geocode,,,0,Centre national de la recherche scientifique,Centre national de la recherche scientifique,Ecole Nationale Supérieure des Mines d'Albi-Carmaux,Ecole Nationale Supérieure des Mines d'Albi-Carmaux,,,,active_rnsr,,city_cedex_normalized,,https://api.archives-ouvertes.fr/search/?q=europeanProjectReference_s:101141472,,1.5.0,2026-07-24,20260827T142619Z_integration,,
